run_id,seed,policy,arm_id,phase_index,phase_id,rounds,evaluation_utility,collision_probability,effective_airtime,p95_delay_us,jain_fairness
dcd6b3bce3802392,10271,tmc_db_lbt,,1,high-n06-p045,16384,0.7846089166430538,0.021728515625,0.4156189272748663,22022.0,0.9985482093730449
dee55078ca2a1604,10151,adaptive_db_lbt,,0,low-n04-p025,16384,0.6355354251392954,0.2113037109375,0.2941569262157789,114225.0,0.9993771324052326
dee55078ca2a1604,10151,adaptive_db_lbt,,1,high-n06-p045,16384,0.7785043411069998,0.02734375,0.40113518909102,22022.0,0.9989296467299794
e17a214d44f20711,10139,adaptive_db_lbt,,0,low-n04-p025,16384,0.6359865793678088,0.2161865234375,0.295522536425921,112170.0,0.9989170942556302
e17a214d44f20711,10139,adaptive_db_lbt,,1,high-n06-p045,16384,0.782689005065778,0.01751708984375,0.4064594971848665,22022.0,0.99878933539528
e77c410c76ac0633,10243,tmc_db_lbt,,0,low-n04-p025,16384,0.6209184087169243,0.26788330078125,0.2899628401661552,112233.0,0.9981708615705553
e77c410c76ac0633,10243,tmc_db_lbt,,1,high-n06-p045,16384,0.7881743637292914,0.01959228515625,0.4243251242505196,22022.0,0.9989361808045423
ed67b7b6e08488fc,10247,tmc_db_lbt,,0,low-n04-p025,16384,0.6211069250223451,0.26629638671875,0.2895788967445557,112247.0,0.9979581683615424
ed67b7b6e08488fc,10247,tmc_db_lbt,,1,high-n06-p045,16384,0.7840956833613566,0.0252685546875,0.41672756964862595,22022.0,0.9985548964510691
f2fcc2db634e3e7f,10177,tmc_db_lbt,,0,low-n04-p025,16384,0.6228654333716702,0.27142333984375,0.29454009252997937,110232.0,0.9980877124678437
f2fcc2db634e3e7f,10177,tmc_db_lbt,,1,high-n06-p045,16384,0.7910013758701023,0.015625,0.4298273323580934,22022.0,0.9989395452522136
f522a23c0746b662,10267,tmc_db_lbt,,0,low-n04-p025,16384,0.6173551474639791,0.27447509765625,0.28753234245597875,114148.0,0.9986854231781461
f522a23c0746b662,10267,tmc_db_lbt,,1,high-n06-p045,16384,0.7879334623165936,0.0186767578125,0.42298487761181375,22022.0,0.9988670776973417
fe4553a4e011aeae,10133,adaptive_db_lbt,,0,low-n04-p025,16384,0.6345862429396011,0.20953369140625,0.2904210096285594,114283.0,0.9990539877449315
fe4553a4e011aeae,10133,adaptive_db_lbt,,1,high-n06-p045,16384,0.7779974689905389,0.02142333984375,0.3952580173789413,22022.0,0.9988458944754878
ffc17aaf6ae0d7b9,10243,adaptive_db_lbt,,0,low-n04-p025,16384,0.6389497460127967,0.20037841796875,0.29695971797489634,114166.0,0.9985053335400563
ffc17aaf6ae0d7b9,10243,adaptive_db_lbt,,1,high-n06-p045,16384,0.7802855336806193,0.0223388671875,0.4027370971705188,22022.0,0.9989176542619638
0486f4e8ce4ef925,10369,pretrain_arm,4,0,low-n04-p025,16384,0.6363766287563367,0.2088623046875,0.2949260569346985,112270.0,0.9953905578499366
0486f4e8ce4ef925,10369,pretrain_arm,4,1,high-n06-p045,16384,0.7785754121582138,0.02520751953125,0.39980099882981524,22022.0,0.9988748772932637
058cfd88824daba4,10211,pretrain_arm,4,0,low-n04-p025,16384,0.6367434517540861,0.21209716796875,0.2957414770384404,112229.0,0.9980197542003806
058cfd88824daba4,10211,pretrain_arm,4,1,high-n06-p045,16384,0.7802018225864927,0.02447509765625,0.40421811215444126,22022.0,0.9987876788472244
075efe80f2a4f9a1,10151,pretrain_arm,20,0,low-n04-p025,16384,0.6185606810945999,0.2705078125,0.28754541499400227,114201.0,0.9994194876647977
